"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","source_specimen_sex_id","source_specimen_sex","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_life_stage_id","target_specimen_life_stage","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","target_specimen_sex_id","target_specimen_sex","latitude","longitude","study_citation","study_url","study_source_citation"
"Apidae","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:676 | EOL:677",,,,,,,,,"hasParasite","Tachina","Animalia | Arthropoda | Insecta | Diptera | Tachinidae | Tachina","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9019 | EOL:26533",,,,,,,,,,,"Arnaud, Paul Henri. A Host-parasite Catalog of North American Tachinidae (Diptera). Washington, D.C.: U.S. Dept. of Agriculture, Science and Education Administration, 1978.",,"Sarah E Miller. 5/28/2015. Arnaud, Paul Henri. A Host-parasite Catalog of North American Tachinidae (Diptera). Washington, D.C.: U.S. Dept. of Agriculture, Science and Education Administration, 1978."
"Apidae","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae","ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394",,,,,,,,,"hasParasitoid","Melittobia chalybii","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia chalybii","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:729 | EOL:35253 | EOL:1072631",,,,,,,,,24.6773885,-81.6279076,"Piechnik et al. (2008), Simberloff and Wilson (1969)","https://idata.idiv.de/mmm/ShowMultimediaData/getFile/?path=Datasets%255c283%255c283_2_FoodWebDataBase_2018_12_10.csv","Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756"
"Apidae","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae","ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394",,,,,,,,,"hasParasitoid","Casinaria ambigua","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonidae | Casinaria | Casinaria ambigua","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:3512 | GBIF:1287429 | GBIF:1287528",,,,,,,,,24.6773885,-81.6279076,"Piechnik et al. (2008), Simberloff and Wilson (1969)","https://idata.idiv.de/mmm/ShowMultimediaData/getFile/?path=Datasets%255c283%255c283_2_FoodWebDataBase_2018_12_10.csv","Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756"
"Apidae","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae","ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394",,,,,,,,,"hasParasitoid","Calliephialtes ferrugineus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonidae | Calliephialtes | Calliephialtes ferrugineus","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:3512 | GBIF:1277439 | GBIF:1277455",,,,,,,,,24.6773885,-81.6279076,"Piechnik et al. (2008), Simberloff and Wilson (1969)","https://idata.idiv.de/mmm/ShowMultimediaData/getFile/?path=Datasets%255c283%255c283_2_FoodWebDataBase_2018_12_10.csv","Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756"
"Apidae","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae","ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394",,,,,,,,,"hasParasitoid","Calliephialtes ferrugineus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonidae | Calliephialtes | Calliephialtes ferrugineus","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:3512 | GBIF:1277439 | GBIF:1277455",,,,,,,,,25.0336964,-80.7476947,"Piechnik et al. (2008), Simberloff and Wilson (1969)","https://idata.idiv.de/mmm/ShowMultimediaData/getFile/?path=Datasets%255c283%255c283_2_FoodWebDataBase_2018_12_10.csv","Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756"
"Apidae","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae","ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394",,,,,,,,,"hasParasitoid","Melittobia chalybii","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia chalybii","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:729 | EOL:35253 | EOL:1072631",,,,,,,,,24.6904173,-81.5506505,"Piechnik et al. (2008), Simberloff and Wilson (1969)","https://idata.idiv.de/mmm/ShowMultimediaData/getFile/?path=Datasets%255c283%255c283_2_FoodWebDataBase_2018_12_10.csv","Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756"
"Apidae","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae","ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394",,,,,,,,,"hasParasitoid","Calliephialtes ferrugineus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonidae | Calliephialtes | Calliephialtes ferrugineus","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:3512 | GBIF:1277439 | GBIF:1277455",,,,,,,,,24.6904173,-81.5506505,"Piechnik et al. (2008), Simberloff and Wilson (1969)","https://idata.idiv.de/mmm/ShowMultimediaData/getFile/?path=Datasets%255c283%255c283_2_FoodWebDataBase_2018_12_10.csv","Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756"
"Apidae","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae","ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394",,,,,,,,,"hasParasitoid","Casinaria ambigua","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonidae | Casinaria | Casinaria ambigua","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:3512 | GBIF:1287429 | GBIF:1287528",,,,,,,,,24.6904173,-81.5506505,"Piechnik et al. (2008), Simberloff and Wilson (1969)","https://idata.idiv.de/mmm/ShowMultimediaData/getFile/?path=Datasets%255c283%255c283_2_FoodWebDataBase_2018_12_10.csv","Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756"
"Apidae","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334",,,,,,,,,"hasParasite","Neochalcis fertoni","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Chalcididae | Neochalcis | Neochalcis fertoni","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:735 | EOL:35206 | EOL:1070858",,,,,,,,,,,"Oncuer991 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apidae","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334",,,,,,,,,"hasParasite","Coelopencyrtus callidii","Animalia | Arthropoda | Insecta | Hymenoptera | Encyrtidae | Coelopencyrtus | Coelopencyrtus callidii","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:9440 | GBIF:1379081 | GBIF:1379111",,,,,,,,,,,"Lotfal2010b via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apidae","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334",,,,,,,,,"hasParasite","Melittobia australica","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia australica","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:729 | EOL:35253 | EOL:1072633",,,,,,,,,,,"AbeKaKo2003 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Dibrachys microgastri","Animalia | Arthropoda | Insecta | Hymenoptera | Pteromalidae | Dibrachys | Dibrachys microgastri","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:9447 | GBIF:1392818 | GBIF:4501516",,,,,,,,,,,"Pistoi991 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Monodontomerus laticornis","Animalia | Arthropoda | Insecta | Hymenoptera | Torymidae | Monodontomerus | Monodontomerus laticornis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:3745 | GBIF:1372328 | GBIF:1372392",,,,,,,,,,,"StolboPa988 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Melittobia acasta","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia acasta","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:729 | EOL:35253 | EOL:1072669",,,,,,,,,,,"JelinsWo984 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Melittobia acasta","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia acasta","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:729 | EOL:35253 | EOL:1072669",,,,,,,,,,,"EricksMe979 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Melittobia acasta","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia acasta","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:729 | EOL:35253 | EOL:1072669",,,,,,,,,,,"StolboPa988 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Pteromalus apum","Animalia | Arthropoda | Insecta | Hymenoptera | Pteromalidae | Pteromalus | Pteromalus apum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:9447 | GBIF:1394398 | GBIF:1395226",,,,,,,,,,,"StolboPa988 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Tetrastichus howardi","Animalia | Arthropoda | Insecta | Hymenoptera | Eulophidae | Tetrastichus | Tetrastichus howardi","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:5505 | GBIF:1389198 | GBIF:1381751",,,,,,,,,,,"PolaszLa995 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Nasonia vitripennis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Pteromalidae | Nasonia | Nasonia vitripennis","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:706 | EOL:35213 | EOL:1071103",,,,,,,,,,,"RiversHiDe993 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Melittobia acasta","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia acasta","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:729 | EOL:35253 | EOL:1072669",,,,,,,,,,,"Vidal993 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:7799978 | GBIF:1341976",,,,,,,,,"hasParasite","Dibrachys microgastri","Animalia | Arthropoda | Insecta | Hymenoptera | Pteromalidae | Dibrachys | Dibrachys microgastri","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:9447 | GBIF:1392818 | GBIF:4501516",,,,,,,,,,,"Oncuer991 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Anthophora marginata","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Anthophora | Anthophora marginata","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:1337506 | GBIF:5040269",,,,,,,,,"hasParasite","Monodontomerus mexicanus","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Torymidae | Monodontomerus | Monodontomerus mexicanus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:8150 | EOL:32284 | EOL:1071186",,,,,,,,,,,"Hertin977 via Universal Chalcidoidea Database","https://data.nhm.ac.uk/dataset/82e807f0-6273-4f19-be0a-7f7558442a25/resource/f84ad9f1-bd0c-4811-8108-8dcd83f224a4/download/nhminteractionsbank.csv","Ed Baker; Ian J. Kitching; George W. Beccaloni; Amoret Whitaker et al. (2016). Dataset: NHM Interactions Bank. Natural History Museum Data Portal (data.nhm.ac.uk). https://doi.org/10.5519/0060767"
"Habropoda pallida","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Habropoda | Habropoda pallida","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:1345182 | GBIF:1345199",,"adult",,,"http://purl.obolibrary.org/obo/ENVO_00005803","nest",,,"hasKleptoparasite","Meloe franciscanus","Animalia | Arthropoda | Insecta | Coleoptera | Meloidae | Meloe | Meloe franciscanus","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:4742 | GBIF:1046316 | GBIF:1046333",,"larva",,,,,,,34.910832,-115.73111,"Saul-Gershenz, L. S., & Millar, J. G. (2006). Phoretic nest parasites use sexual deception to obtain transport to their host's nest. Proceedings of the National Academy of Sciences, 103(38), 14039 LP – 14044.","https://doi.org/10.1073/pnas.0603901103","Seltmann, Katja C. 2020. Biotic species interactions about bees (Anthophila) manually extracted from literature."
"Bombus flavifrons","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus flavifrons","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:1340278 | GBIF:1340467",,"adult",,,,,,"worker","hasParasitoid","Physocephala texana","Animalia | Arthropoda | Insecta | Diptera | Conopidae | Physocephala | Physocephala texana","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:811 | GBIF:7298 | GBIF:1568868 | GBIF:1569029",,"larve",,,,,,,51.01,-115.04,"Otterstatter, Michael & Whidden, Troy & Owen, Robin. (2002). Contrasting frequencies of parasitism and host mortality among phorid and conopid parasitoids of bumble‐bees. Ecological Entomology. 27. 229-237.","https://doi.org/10.1046/j.1365-2311.2002.00403.x","Seltmann, Katja C. 2020. Biotic species interactions about bees (Anthophila) manually extracted from literature."
"Bombus flavifrons","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus flavifrons","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:1340278 | GBIF:1340467",,"adult",,,,,,"worker","hasParasitoid","Apocephalus borealis","Animalia | Arthropoda | Insecta | Diptera | Phoridae | Apocephalus | Apocephalus borealis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:811 | GBIF:9502 | GBIF:1545388 | GBIF:1545499",,"larve",,,,,,,51.01,-115.04,"Otterstatter, Michael & Whidden, Troy & Owen, Robin. (2002). Contrasting frequencies of parasitism and host mortality among phorid and conopid parasitoids of bumble‐bees. Ecological Entomology. 27. 229-237.","https://doi.org/10.1046/j.1365-2311.2002.00403.x","Seltmann, Katja C. 2020. Biotic species interactions about bees (Anthophila) manually extracted from literature."
"Bombus flavifrons","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus flavifrons","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:1340278 | GBIF:1340467",,"adult",,,,,,"male","hasParasitoid","Physocephala texana","Animalia | Arthropoda | Insecta | Diptera | Conopidae | Physocephala | Physocephala texana","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:811 | GBIF:7298 | GBIF:1568868 | GBIF:1569029",,"larve",,,,,,,51.01,-115.04,"Otterstatter, Michael & Whidden, Troy & Owen, Robin. (2002). Contrasting frequencies of parasitism and host mortality among phorid and conopid parasitoids of bumble‐bees. Ecological Entomology. 27. 229-237.","https://doi.org/10.1046/j.1365-2311.2002.00403.x","Seltmann, Katja C. 2020. Biotic species interactions about bees (Anthophila) manually extracted from literature."
"Bombus flavifrons","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus flavifrons","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:1340278 | GBIF:1340467",,"adult",,,,,,"male","hasParasitoid","Apocephalus borealis","Animalia | Arthropoda | Insecta | Diptera | Phoridae | Apocephalus | Apocephalus borealis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:811 | GBIF:9502 | GBIF:1545388 | GBIF:1545499",,"larve",,,,,,,51.01,-115.04,"Otterstatter, Michael & Whidden, Troy & Owen, Robin. (2002). Contrasting frequencies of parasitism and host mortality among phorid and conopid parasitoids of bumble‐bees. Ecological Entomology. 27. 229-237.","https://doi.org/10.1046/j.1365-2311.2002.00403.x","Seltmann, Katja C. 2020. Biotic species interactions about bees (Anthophila) manually extracted from literature."
